Progress,Duration (in seconds),age,qqm,gender,gender_3_TEXT,oc_stat,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10,RS_11,RS_12,RS_13,RS_14,RS_15,RS_16,RS_17,RS_18,RS_19,RS_20,RS_21,RS_22,RS_23,RS_24,RS_25,RIES_1,RIES_2,RIES_3,RIES_4,RIES_5,RIES_6,RIES_7,RIES_8,RIES_9,RIES_10,RIES_11,RIES_12,RIES_13,RIES_14,RIES_15,RIES_16,RIES_17,RIES_18,RIES_19,RIES_20,RIES_21,RIES_22,RIES_23,RIES_24,RIES_25
100,265,21,2,2,,3,2,2,1,3,1,2,4,4,3,2,3,2,1,3,3,3,5,4,2,1,4,5,4,3,2,3,2,4,2,2,3,3,2,3,3,3,4,3,3,2,2,5,3,3,3,2,2,2,3,3
100,339,50,2,2,,1,3,3,2,4,2,4,4,4,4,4,2,3,3,5,2,3,5,4,3,3,4,5,3,4,2,3,3,2,4,3,3,3,2,1,3,2,3,3,3,3,2,3,2,3,3,4,3,3,4,4
100,323,20,2,1,,3,1,1,1,1,3,1,2,1,1,2,4,3,1,2,2,1,2,1,1,2,1,3,1,1,1,2,5,1,5,2,3,3,3,2,4,1,4,5,2,1,2,1,2,1,5,3,5,3,1,3
100,7033,52,2,2,,4,3,4,4,2,1,4,2,3,3,4,3,2,3,5,2,3,3,2,3,2,3,5,3,2,3,4,1,2,4,3,2,4,1,3,2,2,4,3,2,2,2,1,4,4,2,4,2,5,3,5
100,329,24,2,1,,3,4,3,2,2,2,5,2,3,5,2,6,1,1,5,3,2,4,3,2,2,4,6,2,6,2,4,2,4,3,2,3,1,4,3,3,4,3,3,2,4,2,2,3,2,3,2,2,1,3,2
100,704,,2,2,,4,2,1,3,1,1,1,1,1,1,2,1,5,1,2,2,2,1,3,1,2,2,2,1,2,3,1,4,1,4,5,1,5,2,1,5,1,2,3,2,2,1,2,2,1,5,5,5,5,1,5
100,1347,,2,2,,4,2,2,3,1,2,5,3,4,2,3,4,6,2,3,3,3,4,3,3,3,3,6,3,2,4,2,3,3,3,2,2,3,2,4,2,3,4,2,2,3,2,4,2,2,2,2,4,4,2,4
100,405,20,2,2,,3,1,2,2,3,2,1,3,2,3,1,2,2,1,2,3,1,2,3,2,3,2,7,2,6,2,2,4,2,2,1,2,1,4,2,3,4,5,3,2,2,2,2,4,2,4,1,3,1,2,1
100,294,20,2,2,,1,5,3,3,3,3,6,6,7,6,6,1,7,5,3,6,3,7,3,6,2,6,5,5,6,5,3,1,4,2,1,4,1,3,3,2,4,2,2,5,3,2,4,4,4,2,1,2,1,3,2
100,7658,20,2,1,,3,3,1,3,1,1,1,1,2,1,3,7,1,2,3,2,1,2,2,1,1,1,5,1,2,2,1,5,2,5,5,1,5,4,2,5,1,5,4,1,3,1,2,1,1,5,5,5,5,2,5
100,575,28,2,2,,4,3,1,2,1,2,3,2,5,2,1,4,3,1,3,1,1,2,2,3,1,4,5,2,2,1,2,4,3,4,3,3,4,2,2,5,2,4,3,1,2,3,2,2,2,3,3,5,2,1,2
100,119,89,2,2,,1,4,3,4,4,2,4,4,5,2,3,4,3,3,3,4,3,2,3,2,3,3,3,4,5,4,2,2,3,3,1,2,3,3,1,3,5,4,2,3,2,1,2,2,2,3,3,2,3,2,2
100,453,55,2,1,,1,3,2,2,1,1,3,2,3,2,2,2,2,3,2,2,3,3,3,2,2,1,2,1,2,3,2,4,2,4,5,2,4,2,2,5,2,4,5,2,3,1,3,2,2,5,5,5,4,2,4
100,439,,2,2,,3,3,1,3,1,1,4,5,2,4,2,2,2,2,3,1,1,1,3,4,5,2,7,2,3,2,2,2,1,,3,1,3,1,2,5,2,2,1,1,3,2,4,2,2,2,2,1,5,2,2
100,195,26,2,2,,1,2,1,2,2,1,2,2,2,4,1,2,3,5,3,1,2,2,4,2,1,2,5,2,5,1,3,2,2,4,5,2,2,2,2,4,2,2,4,2,3,5,2,2,2,4,5,2,3,2,4
100,840,21,2,2,,3,5,2,2,4,2,3,4,4,5,2,5,3,3,5,2,2,3,4,2,2,1,5,1,5,4,4,1,3,3,3,2,2,1,4,3,1,3,5,2,1,1,1,2,1,2,2,1,3,1,2
100,358,21,2,2,,2,3,1,1,1,1,2,2,2,2,3,1,3,2,3,3,3,2,3,1,3,3,3,3,3,2,2,2,4,2,1,1,2,2,5,2,2,1,1,2,2,4,5,4,2,4,2,4,1,2,1
100,776,50,2,1,,1,3,2,2,3,2,4,3,6,4,3,3,3,3,3,2,2,3,1,3,2,2,2,4,2,2,2,4,2,2,4,2,4,4,2,2,3,3,3,3,2,2,4,3,3,3,4,4,4,3,4
100,601,50,2,2,,1,1,1,1,2,2,5,6,4,2,1,2,5,3,1,2,3,3,2,2,1,4,6,2,6,6,3,2,2,4,2,2,3,4,3,4,3,2,4,1,5,2,4,2,3,4,2,4,2,2,2
100,2265,20,2,2,,1,1,4,5,2,2,5,3,6,6,6,1,5,3,3,3,4,6,6,6,4,3,7,6,2,2,5,1,4,2,2,4,1,4,5,1,4,5,4,2,5,4,1,4,4,1,2,2,2,4,2
100,404,20,2,2,,3,2,2,2,2,2,2,2,4,4,2,2,3,3,3,2,1,5,2,5,2,2,6,2,5,2,4,2,2,1,2,3,2,5,4,3,2,2,2,4,2,2,2,4,4,2,2,2,2,3,3
100,407,21,2,2,,3,3,2,1,5,1,3,4,5,2,2,4,6,2,3,5,5,2,3,1,1,4,5,2,3,3,2,4,2,4,3,2,2,2,4,3,1,1,2,4,4,2,2,2,3,3,4,2,4,3,4
100,354,,2,1,,1,2,2,2,1,2,3,2,4,2,2,3,4,2,2,2,1,3,2,1,2,4,3,2,2,2,1,4,1,4,4,1,4,2,1,5,1,2,4,1,2,1,3,1,1,5,3,5,2,1,3
100,927,20,2,2,,3,4,4,2,4,2,2,4,3,5,4,5,1,2,6,4,4,3,2,1,3,2,5,5,7,2,4,1,3,4,3,1,1,3,3,3,3,4,3,2,3,4,4,2,1,4,2,3,4,2,4
100,369,21,2,2,,3,3,4,2,4,3,2,4,6,3,2,3,3,3,3,5,3,4,2,3,3,4,6,3,5,5,4,2,3,2,2,3,2,4,4,3,4,2,2,3,3,3,3,3,4,3,2,2,2,3,2
100,260,21,2,2,,3,6,3,3,3,6,3,6,4,3,3,2,6,3,6,3,4,6,1,3,5,6,6,6,6,3,5,1,2,1,4,3,2,5,4,1,4,1,2,2,3,2,2,5,2,2,4,2,4,2,4
100,161191,30,2,2,,3,2,2,3,1,3,1,4,6,1,1,4,7,3,2,4,1,1,1,1,2,1,2,1,2,5,4,2,2,4,1,1,3,1,2,3,1,2,5,1,3,3,3,3,2,3,1,2,3,1,3
100,980,20,2,1,,3,3,2,1,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,2,1,1,2,1,2,1,5,1,5,5,1,3,1,1,1,1,4,3,1,3,1,1,1,1,3,5,2,5,1,5
100,439,18,2,2,,3,7,1,1,1,1,2,4,2,7,1,3,7,2,2,2,2,4,3,4,3,3,7,3,2,1,5,1,4,1,3,2,1,2,3,1,5,5,1,1,5,5,3,5,3,4,2,1,2,1,2
100,534,20,2,1,,3,2,2,2,2,2,2,2,2,3,3,4,3,3,3,2,2,3,3,2,2,3,2,3,3,1,2,3,2,3,5,2,4,3,3,3,2,3,3,2,3,2,2,3,2,4,5,4,4,2,2
100,416,21,2,1,,3,2,1,1,1,1,2,2,4,2,2,3,2,2,3,1,1,2,2,2,2,1,5,1,3,1,2,5,2,4,4,2,3,2,1,5,1,4,4,2,2,2,2,2,2,4,4,4,2,2,2
100,324,21,2,2,,3,2,2,2,3,2,2,3,3,2,4,2,6,1,3,3,1,3,3,1,3,4,6,2,6,6,5,1,3,1,2,5,2,1,4,2,3,1,2,3,4,2,2,4,5,2,2,1,2,2,2
100,98,21,1,2,,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,3,1,6,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
100,578,20,2,2,,3,3,3,4,2,2,2,2,3,3,1,2,3,3,3,3,2,2,4,2,2,2,5,3,3,5,2,2,2,2,1,1,2,2,2,4,4,2,4,2,3,2,2,2,4,4,1,5,1,2,1
100,410,74,2,1,,,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,3,2,2,2,2,4,2,5,3,1,5,2,1,4,2,3,5,2,2,1,2,1,1,5,3,5,4,3,3
100,434,23,2,1,,1,2,3,3,1,1,2,3,5,5,2,4,3,3,4,3,2,4,3,3,4,1,4,3,3,2,2,3,2,4,5,4,3,2,2,2,2,2,3,2,2,3,2,2,2,4,4,5,2,2,2
100,485,51,2,1,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,5,4,1,5,5,1,5,2,2,5,1,5,5,2,3,1,2,1,1,5,5,5,2,1,2
100,258,20,2,2,,4,3,2,3,2,3,1,4,3,4,2,3,1,2,3,3,2,3,2,2,3,2,6,3,5,6,3,2,3,3,2,3,2,2,4,3,2,4,2,2,2,3,4,3,2,2,2,2,1,2,3
100,296,21,2,1,,3,2,1,3,2,2,1,1,1,2,2,6,2,3,4,4,1,2,2,2,3,2,2,2,3,2,1,4,1,4,5,2,3,2,2,5,2,4,4,1,2,1,1,1,1,5,5,3,3,2,3
100,309,22,2,2,,3,3,3,3,2,2,2,4,4,5,2,5,6,4,1,2,2,4,2,4,2,2,6,3,3,5,5,1,2,3,1,4,5,3,2,2,3,2,3,3,3,3,2,3,3,2,1,3,2,2,2
100,405,35,2,2,,1,2,2,1,2,2,2,3,3,2,1,5,3,1,2,3,3,3,2,2,3,2,5,2,2,3,2,4,1,4,4,2,4,2,1,4,2,2,4,3,3,2,4,1,2,4,3,5,4,2,4
100,1442,20,2,2,,3,3,3,5,5,2,2,2,2,5,2,5,5,2,5,5,2,3,6,2,3,2,5,3,3,5,4,1,2,2,5,2,2,4,4,2,4,4,5,4,4,2,1,4,4,2,4,2,4,2,4
100,207,20,2,1,,3,3,3,2,1,1,6,6,1,6,5,6,2,4,6,2,1,6,3,3,3,2,7,3,5,2,2,3,3,4,5,2,1,3,4,5,2,1,3,1,2,2,1,2,2,4,5,1,3,3,2
100,361,24,2,2,,1,3,1,1,3,1,1,2,2,2,1,5,2,1,3,2,3,2,2,2,2,2,5,2,2,2,4,4,2,4,4,1,4,2,2,4,2,4,2,2,1,4,4,2,2,4,4,4,2,1,2
100,436,51,2,2,,2,2,2,5,2,4,2,4,2,4,3,4,3,1,2,2,2,4,2,2,2,2,3,3,1,2,3,3,2,2,5,2,4,3,2,4,2,4,5,2,2,3,2,3,3,4,3,5,4,1,3
100,1004,20,2,2,,3,2,3,2,2,1,3,4,1,3,3,7,5,2,3,3,2,2,4,2,2,4,1,2,2,1,2,5,2,5,5,2,4,2,2,5,2,5,4,1,2,2,4,3,2,5,4,4,3,3,4
100,910,19,2,2,,3,2,5,3,1,2,1,4,2,2,2,4,4,5,4,2,1,4,2,2,1,2,6,4,2,3,2,3,2,2,2,2,1,2,2,2,4,2,2,1,3,3,2,2,2,2,2,1,2,3,1
100,237,21,2,2,,3,3,1,1,1,1,2,2,1,2,1,5,2,1,1,2,3,1,2,2,1,2,6,2,2,2,2,2,2,4,2,2,1,3,2,4,2,2,4,2,1,2,2,3,2,4,2,4,2,2,2
100,309,21,2,2,,3,2,3,2,3,2,3,3,4,3,1,5,4,2,3,2,2,5,2,2,2,4,5,2,5,3,2,2,2,4,3,2,2,4,4,4,2,1,1,1,4,2,4,2,2,3,1,2,1,2,2
100,283,20,1,2,,3,2,1,2,1,2,1,2,2,2,2,5,2,2,2,5,2,2,2,2,1,1,2,2,2,2,2,4,2,4,3,1,3,2,2,4,2,4,5,1,2,2,2,2,1,1,4,2,4,1,4
100,355,18,1,2,,3,6,2,4,3,1,2,2,2,5,5,5,2,4,6,3,3,5,4,5,5,3,5,3,5,2,2,3,2,3,1,1,2,3,4,3,3,1,2,1,3,2,2,4,2,2,1,2,2,3,2
100,1081,20,2,2,,3,5,3,2,2,2,2,4,2,2,4,2,4,3,4,2,2,2,4,2,2,2,4,2,3,2,2,4,2,3,3,2,3,4,2,4,2,4,4,2,3,1,1,3,2,3,2,4,2,3,2
100,797,20,2,2,,3,2,3,3,1,2,3,2,3,2,2,7,2,3,2,2,2,3,4,3,1,2,5,2,3,2,1,2,2,4,3,3,3,1,2,3,2,5,4,1,2,2,1,1,2,4,2,5,2,3,3
100,394,50,2,1,,1,2,1,1,3,1,3,2,2,2,4,3,6,2,2,2,3,4,2,2,2,2,5,2,2,2,2,2,2,4,3,2,4,3,2,5,2,2,3,3,2,2,4,2,2,4,2,4,3,3,3
100,349,62,2,1,,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,3,3,2,2,2,2,2,3,2,4,2,4,5,2,5,2,1,4,2,3,4,2,3,1,2,2,2,4,5,5,5,2,5
100,208,21,2,1,,1,2,1,2,2,1,2,1,1,4,1,2,2,1,1,3,1,2,1,2,1,1,1,3,2,1,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,4,1,2,1,1
100,285,20,2,1,,3,1,2,2,3,4,3,1,1,2,2,2,4,3,5,2,1,2,1,2,2,1,2,2,1,1,3,3,3,3,4,2,2,3,4,3,3,4,3,2,2,2,4,3,2,2,4,2,2,2,2
100,5033,23,2,1,,1,3,1,2,2,1,1,2,2,5,2,4,1,1,3,2,3,2,1,2,3,2,4,2,3,3,3,4,2,5,2,4,4,1,1,4,3,1,5,4,3,1,3,4,2,4,2,5,1,2,4
100,274,49,2,2,,1,2,2,2,3,2,6,3,3,2,2,2,4,4,3,2,3,3,2,3,2,3,4,2,3,2,2,4,2,4,4,1,4,1,2,5,2,4,3,2,2,2,2,2,2,4,2,4,4,2,4
100,1339,25,1,2,,3,3,2,2,3,5,1,4,2,2,1,6,2,1,3,3,1,5,2,1,3,3,3,2,3,2,4,1,2,2,2,2,2,4,2,4,5,2,1,1,3,2,1,4,2,4,2,3,1,2,1
100,345,20,2,1,,3,2,1,5,3,1,2,2,3,2,2,4,4,1,3,2,1,3,1,3,2,2,6,2,2,2,4,3,3,3,4,2,3,1,2,4,2,2,2,2,5,2,1,2,2,2,3,5,3,1,5
100,636,,2,2,,3,5,2,2,5,3,2,4,5,6,5,3,2,1,5,5,3,5,3,3,3,2,1,2,5,2,2,4,2,4,2,1,4,4,4,4,2,1,2,1,2,2,4,2,2,4,1,4,2,1,4
100,1697,18,2,2,,3,3,3,2,2,1,3,1,4,3,2,3,2,2,2,3,4,6,3,6,2,5,7,2,6,5,4,2,3,3,4,4,2,4,2,4,3,3,4,2,4,3,2,2,4,4,2,4,3,2,3
100,341,21,2,1,,3,3,1,2,2,1,2,4,2,3,1,4,5,3,4,2,2,2,2,1,3,1,4,2,3,1,3,2,3,4,5,1,4,2,2,5,2,3,4,1,3,3,3,3,2,4,3,4,4,2,3
100,341,20,2,2,,3,2,2,2,3,1,3,2,2,3,2,6,3,1,3,3,2,3,2,2,2,4,3,2,3,2,1,4,2,4,4,1,3,2,1,4,2,2,2,1,1,1,5,2,1,4,3,2,4,1,1
100,407,65,2,1,,2,1,1,2,1,2,1,2,1,2,3,1,6,2,2,1,1,1,2,1,1,3,5,1,1,3,5,4,2,5,5,2,5,2,3,5,1,4,3,1,2,3,4,2,1,2,4,4,5,2,5
100,1969,19,2,1,,3,1,3,5,2,7,3,3,5,2,1,3,5,3,3,2,3,4,1,5,2,3,7,4,3,1,5,1,2,1,2,2,1,1,2,1,5,5,2,2,5,2,1,1,4,2,2,5,2,2,
100,1007,28,2,1,,1,2,1,1,1,1,1,3,1,2,2,1,1,3,3,2,1,3,3,2,1,1,1,1,2,1,1,5,1,4,5,1,5,1,2,2,2,5,4,1,2,3,4,2,2,4,5,4,5,2,5
100,393,20,2,2,,3,2,1,2,3,1,2,3,1,3,5,2,3,5,5,5,2,4,2,2,2,2,5,3,3,1,2,4,3,4,5,2,2,1,2,4,1,2,4,1,2,2,2,2,2,4,4,2,5,3,5
100,468,25,2,1,,1,3,2,2,2,1,6,2,2,3,3,6,2,3,5,3,2,4,2,3,2,2,2,2,2,2,2,5,5,4,5,2,3,2,2,3,2,2,4,2,2,2,2,4,2,4,3,4,4,2,5
100,600,56,2,2,,1,3,2,4,2,2,2,2,2,3,3,2,3,2,3,3,2,3,3,2,3,2,4,2,3,2,2,3,2,3,2,2,3,2,3,4,2,4,4,2,2,2,1,2,2,4,2,4,3,2,2
100,509,19,2,1,,4,2,2,1,2,1,2,2,4,2,3,1,1,1,5,3,2,2,3,3,1,3,5,2,3,1,2,4,2,4,4,2,4,2,2,4,3,4,4,2,2,2,4,2,2,4,4,4,4,2,4
100,105,,2,1,,3,2,2,2,3,2,3,1,1,2,7,2,7,1,3,3,2,2,1,2,1,1,1,5,5,3,2,1,1,1,2,2,4,1,1,2,1,2,3,2,4,2,1,2,1,1,2,2,1,2,1
100,292,20,2,4,,3,2,3,2,2,2,3,4,3,5,3,7,4,3,6,3,1,6,3,2,3,7,5,3,3,6,4,1,5,2,2,1,2,4,4,2,3,1,3,2,4,1,3,5,4,2,2,4,2,2,2
100,204,20,2,1,,3,3,1,2,2,1,2,1,2,3,4,3,2,3,7,3,1,1,2,1,3,2,2,1,5,7,2,5,2,3,5,1,5,1,2,5,1,5,2,1,2,4,2,2,2,4,5,3,4,3,3
100,341,21,2,2,,4,3,3,3,2,3,5,4,4,5,3,3,3,5,2,3,3,4,5,2,2,2,3,3,6,5,2,3,3,3,2,2,4,4,2,4,2,2,3,2,4,3,2,2,4,4,2,3,2,4,4
100,303,19,2,1,,3,2,2,2,4,2,2,3,2,3,6,5,2,3,7,2,2,4,3,4,3,3,2,2,2,2,3,4,2,4,5,2,4,4,4,3,4,4,3,1,3,2,2,2,2,4,4,2,2,3,4
100,282,21,2,2,,4,3,1,2,1,1,1,1,2,2,1,4,3,1,3,2,2,1,1,1,4,1,3,1,2,2,2,4,2,4,1,1,4,2,2,5,1,4,5,1,1,2,1,2,1,4,2,5,4,1,2
100,321,,2,1,,3,6,2,1,6,1,4,3,2,3,5,4,6,4,5,7,1,6,5,1,5,2,1,2,5,1,3,2,3,5,5,1,5,2,3,5,5,1,3,5,3,2,5,1,2,5,5,4,5,1,5
100,385,,2,2,,3,3,5,6,3,6,3,3,7,6,2,2,6,3,6,5,2,4,5,,4,6,2,5,6,6,4,2,4,4,4,4,2,3,4,3,4,4,4,2,3,4,3,5,4,2,3,4,4,4,4
100,236,21,2,1,,3,4,2,3,3,2,3,3,3,3,4,6,5,2,6,3,1,3,3,5,3,3,6,3,5,2,1,1,3,4,5,1,4,2,1,3,1,1,2,3,1,1,2,3,2,2,4,2,4,2,5
100,251,20,2,1,,3,4,2,1,2,1,1,3,1,4,1,5,3,2,6,1,1,1,3,2,2,1,1,2,1,5,2,4,2,4,5,2,2,1,2,4,2,4,3,4,3,2,2,2,2,2,5,4,5,2,5
100,240,51,2,2,,1,1,2,1,1,2,1,1,1,1,1,1,1,3,2,2,1,1,2,2,2,1,1,1,1,1,1,4,1,5,4,2,5,1,1,5,1,4,5,2,2,1,3,1,1,5,5,4,5,1,4
100,244,19,2,1,,1,2,1,2,2,2,2,4,2,3,2,2,4,2,3,4,1,3,2,2,3,3,6,1,5,1,2,2,2,3,5,2,4,2,3,4,3,3,3,4,1,2,2,2,1,2,5,3,2,2,3
100,630,63,2,2,,2,2,3,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3,2,3,2,2,5,2,2,2,2,4,2,3,2,2,2,2,3,3,2,3,4,2,3,2,3,3,2,4,2,3,2,2,2
100,639,,2,1,,3,1,1,2,1,1,3,4,1,2,1,3,4,6,1,2,1,1,1,2,2,1,6,2,6,1,2,5,2,4,5,4,5,2,2,4,2,5,4,2,4,1,2,1,2,4,4,5,5,1,5
100,145,22,2,1,,3,3,3,4,4,3,3,6,3,5,3,3,4,4,1,2,3,2,6,5,7,2,4,5,5,3,2,3,1,3,2,3,3,3,4,2,4,2,4,3,2,3,3,2,3,1,4,4,4,3,4
100,298,21,2,1,,3,5,2,1,1,2,3,2,1,5,2,3,2,2,2,2,1,2,4,2,2,2,1,1,2,2,2,4,2,4,5,2,4,2,2,4,2,4,4,2,1,2,3,2,2,4,5,4,5,3,4
100,368,,2,1,,3,2,3,1,3,2,5,3,4,3,3,5,2,4,2,2,1,4,2,2,3,3,1,2,5,3,2,2,2,5,4,2,4,2,2,5,2,4,4,2,4,3,4,2,1,4,4,4,2,3,4
100,886,21,2,2,,3,2,2,2,3,2,3,4,2,3,2,2,5,5,6,4,1,4,1,2,2,5,6,2,7,4,2,4,4,3,2,2,4,2,3,4,2,1,3,1,2,2,2,2,2,3,2,3,2,2,2
100,275,24,2,1,,1,4,2,5,2,3,2,3,2,5,2,5,5,2,4,5,3,2,3,2,5,2,5,2,3,3,3,3,3,4,3,2,2,4,4,3,3,5,5,2,2,3,1,3,2,4,2,2,2,1,2
100,752,29,2,1,,3,3,1,1,2,1,1,1,1,2,2,1,3,3,5,1,1,1,1,1,2,2,1,1,3,1,3,5,2,4,4,1,3,4,1,4,1,4,4,1,2,2,5,4,2,4,4,4,4,1,3
100,682,23,2,1,,3,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2,2,4,2,2,2,2,3,2,4,3,2,4,2,2,4,2,3,3,2,2,2,2,2,2,4,3,4,3,2,2
100,455,21,2,2,,3,2,2,2,2,3,2,2,2,2,2,3,5,3,2,3,2,2,2,3,3,2,3,2,3,3,2,3,2,4,2,2,3,3,2,5,2,4,4,1,3,2,2,2,2,4,2,4,2,2,2
100,880,21,2,1,,3,7,3,3,3,2,1,1,4,4,3,4,4,2,4,2,1,2,2,1,2,1,3,1,5,1,2,2,2,3,1,3,2,2,2,3,3,2,3,4,2,2,2,3,2,4,3,2,3,2,1
100,270,23,2,1,,1,3,1,2,2,1,7,1,1,1,4,2,1,1,6,6,1,3,2,1,6,3,6,1,1,1,2,4,4,5,1,1,2,4,3,4,1,4,4,1,3,1,2,2,1,4,1,3,3,2,2
100,3766,31,2,1,,1,3,1,2,4,1,7,3,2,3,4,6,4,1,6,4,1,4,2,2,5,6,4,3,3,1,4,3,2,4,5,2,2,3,3,3,2,4,4,2,3,2,4,2,3,4,4,3,4,2,5
100,190,19,2,2,,3,2,2,4,2,1,1,2,1,3,2,1,5,6,1,2,2,2,2,2,2,1,5,3,1,2,2,4,2,3,2,2,2,2,2,4,3,5,4,1,4,2,1,1,3,4,2,4,2,2,2
100,1295,19,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,3,,,,,,,,,,2,2,4,4,4,,,
100,385,20,2,1,,3,4,3,2,3,1,2,2,1,4,4,3,5,3,3,4,1,2,5,1,2,4,2,3,2,2,2,2,3,4,5,2,4,2,3,3,3,2,3,2,2,2,3,3,3,2,5,3,5,3,5
100,386,20,2,2,,4,3,1,3,1,3,1,5,1,3,2,7,1,1,3,3,1,1,3,3,3,3,5,2,3,5,2,2,2,2,3,2,1,2,2,2,2,3,3,1,1,2,1,5,2,4,2,4,2,1,4
100,516,21,2,2,,1,1,2,1,2,3,1,2,2,2,2,4,2,4,2,3,2,3,3,2,2,1,1,3,2,2,2,2,2,2,3,1,3,2,2,3,2,4,4,2,2,2,2,2,1,4,3,4,2,2,4
100,522,20,2,2,,3,2,1,1,2,2,2,3,3,3,3,4,3,2,3,2,2,5,2,2,3,2,5,3,5,3,2,4,2,1,3,1,2,3,2,4,2,1,2,1,2,2,4,1,2,2,4,2,2,2,4
100,239,22,2,1,,2,3,3,3,2,3,4,3,3,5,3,2,3,3,3,3,2,5,4,2,5,2,5,3,2,2,3,2,4,2,5,4,2,4,3,2,4,2,3,3,3,4,2,2,4,2,3,3,2,3,3
100,348,26,2,1,,1,3,3,2,4,2,2,3,3,2,5,5,3,5,3,5,1,3,6,3,3,3,6,3,2,3,4,2,3,2,3,3,2,2,4,2,2,3,3,2,3,3,2,3,4,3,4,2,4,2,4
100,571,20,2,1,,3,5,1,1,2,1,1,4,4,3,2,1,3,5,1,2,1,1,3,2,1,4,3,3,2,1,2,3,2,4,2,2,3,4,1,3,4,2,2,4,4,2,5,4,3,5,2,5,2,1,2
100,322,24,2,1,,4,1,2,1,1,2,1,2,2,2,2,6,3,2,2,2,1,3,2,2,2,3,2,2,1,1,2,3,2,4,4,2,4,4,2,4,2,3,4,1,3,2,3,2,2,4,3,4,2,3,3
100,854,18,2,2,,3,4,2,2,3,3,1,3,3,4,2,6,4,6,1,3,2,2,3,1,2,3,5,2,4,2,2,4,2,4,3,1,2,4,5,3,2,2,2,1,3,1,4,2,2,4,4,2,2,3,4
100,404,20,2,2,,3,3,2,1,1,2,1,2,1,2,1,3,3,1,2,1,2,2,2,1,2,1,1,1,3,2,2,4,2,4,3,2,3,2,1,5,2,2,4,1,2,2,1,2,2,4,3,5,2,5,1
100,2516,,2,1,,5,6,3,1,2,1,5,5,2,2,5,7,6,4,5,2,5,5,1,5,3,6,7,3,5,7,5,1,4,1,1,1,1,4,4,1,2,3,2,4,5,2,5,4,1,4,1,2,1,3,1
100,324,53,2,2,,4,2,2,4,2,2,3,3,2,3,2,2,4,3,2,3,2,3,2,2,3,1,3,3,2,5,2,2,2,3,2,2,2,3,2,4,2,5,4,2,2,2,1,2,3,3,2,3,2,2,2
100,547,52,2,2,,1,2,1,2,2,1,1,3,4,4,2,6,3,1,5,5,1,4,1,1,3,3,4,4,3,4,2,2,2,4,2,2,3,3,3,3,2,1,3,2,3,1,1,3,3,3,3,3,2,1,2
100,8258,52,2,2,,1,2,2,3,2,2,2,3,3,3,3,5,5,2,3,2,2,3,2,3,3,1,5,2,2,4,2,4,2,4,4,2,2,4,2,4,2,5,4,3,4,2,1,2,2,4,4,4,4,3,3
100,777,58,2,2,,2,1,1,1,3,1,2,6,3,2,1,5,6,1,3,4,5,1,1,2,2,2,7,2,6,2,5,1,4,1,3,3,1,4,4,1,4,1,2,2,1,4,3,4,4,2,3,4,2,1,3
100,456,52,2,2,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,5,3,2,3,1,1,2,1,3,5,3,3,1,1,1,1,5,3,5,3,1,3
100,671,21,2,2,,3,2,3,2,2,1,4,3,2,6,4,1,1,2,5,3,2,5,3,2,3,3,1,3,5,2,4,1,2,2,1,4,1,4,4,3,3,4,5,1,1,1,1,5,4,4,1,5,2,3,2
100,1229,63,2,2,,1,1,1,2,2,4,2,2,2,1,1,2,2,2,2,1,3,2,2,2,2,1,5,2,5,4,2,3,2,4,4,4,3,1,2,5,2,3,3,1,2,2,3,2,1,5,3,4,3,2,2
100,391,25,2,2,,3,1,1,5,1,5,1,1,2,2,1,5,3,4,2,2,1,2,2,1,1,1,2,2,2,3,4,1,2,2,1,2,1,2,4,3,2,2,4,1,2,2,1,2,2,4,1,4,2,1,1
100,959,47,2,2,,2,3,3,3,1,1,7,6,7,3,3,6,4,5,3,4,6,7,6,3,1,6,6,3,5,6,2,1,2,4,2,2,2,4,5,2,5,3,3,5,3,3,1,5,5,1,2,2,4,5,5
100,348,46,2,2,,1,2,2,3,2,5,3,1,2,3,4,3,3,2,3,3,3,2,2,1,6,3,2,2,3,3,2,3,2,4,2,2,3,2,2,4,2,5,4,4,3,2,2,2,3,3,3,3,2,1,2
100,234,,2,2,,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,3,2,2,2,2,3,2,2,2,2,4,3,4,3,2,3,2,2,4,2,1,3,2,2,2,2,2,2,4,3,3,3,2,3
